fase;inde;iaa;ieg;ips;ida;ipv;ian;defasagem;ano;pedra;genero;instituicao_ensino;ano_nascimento;ipp;idade;escola_publica;genero_binario;perfil_defasagem
0;7,625;9,5;9,1;7,5;7,0;8,083;5,0;-2;2022;Ametista;Menino;Escola Pública;2011;5,9;11;1;1;Moderada
0;6,011;7,9;5,0;7,5;4,0;8,083;5,0;-2;2022;Ágata;Menino;Escola Pública;2012;5,5;10;1;1;Moderada
0;8,26;9,5;7,5;8,1;9,3;7,917;10,0;0;2022;Topázio;Menino;Escola Pública;2015;5,6;7;1;1;Em fase
0;6,864;9,0;6,2;5,0;8,0;7,833;5,0;-1;2022;Ágata;Menino;Escola Pública;2013;5,6;9;1;1;Moderada
0;7,729;7,5;8,6;8,1;8,8;8,083;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;5,7;9;1;0;Moderada
0;7,703;8,5;9,0;8,1;8,3;8,0;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;4,8;9;1;1;Moderada
0;7,771;8,5;9,7;7,5;7,9;7,917;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;5,7;9;1;1;Moderada
0;6,433;7,4;7,9;5,6;5,8;6,667;5,0;-1;2022;Ágata;Menina;Escola Pública;2013;5,6;9;1;0;Moderada
0;7,541;9,5;9,5;7,5;7,0;7,417;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;5,6;9;1;0;Moderada
0;8,68;10,0;9,2;8,1;9,4;7,917;10,0;0;2022;Topázio;Menina;Escola Pública;2014;5,7;8;1;0;Em fase
0;7,569;9,5;8,9;8,1;6,9;7,917;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;5,7;9;1;0;Moderada
0;7,944;9,5;9,8;8,1;5,7;7,667;10,0;0;2022;Ametista;Menina;Escola Pública;2015;5,5;7;1;0;Em fase
0;8,378;10,0;9,0;8,1;8,1;7,917;10,0;0;2022;Topázio;Menino;Escola Pública;2014;5,6;8;1;1;Em fase
0;4,28;9,0;3,1;7,5;2,5;2,5;10,0;0;2022;Quartzo;Menina;Escola Pública;2014;0,1;8;1;0;Em fase
0;7,441;8,5;9,0;7,5;6,6;8,167;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;5,9;9;1;0;Moderada
0;7,675;7,0;9,3;7,5;8,4;8,083;5,0;-2;2022;Ametista;Menino;Escola Pública;2011;5,7;11;1;1;Moderada
0;7,44;9,0;9,8;2,5;8,1;8,083;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;5,9;9;1;1;Moderada
0;6,658;5,2;9,2;7,5;7,1;6,0;5,0;-1;2022;Ágata;Menino;Escola Pública;2013;4,3;9;1;1;Moderada
0;7,738;9,0;8,7;7,5;9,2;7,083;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;5,9;9;1;0;Moderada
0;7,755;9,0;9,3;7,5;8,7;7,417;5,0;-2;2022;Ametista;Menino;Escola Pública;2012;5,2;10;1;1;Moderada
0;7,387;10,0;8,6;5,0;6,8;7,0;10,0;0;2022;Ametista;Menina;Escola Pública;2014;4,1;8;1;0;Em fase
0;6,099;7,5;7,4;5,0;5,1;6,833;5,0;-2;2022;Ágata;Menino;Escola Pública;2012;4,8;10;1;1;Moderada
0;6,741;9,0;8,6;5,0;7,2;6,583;5,0;-2;2022;Ágata;Menino;Escola Pública;2012;3,6;10;1;1;Moderada
0;6,634;9,5;6,2;7,5;7,1;6,333;5,0;-2;2022;Ágata;Menino;Escola Pública;2012;5,1;10;1;1;Moderada
0;7,659;9,5;6,7;7,5;9,1;8,417;5,0;-2;2022;Ametista;Menina;Escola Pública;2012;6,2;10;1;0;Moderada
0;7,679;10,0;8,1;6,9;8,5;8,083;5,0;-2;2022;Ametista;Menina;Escola Pública;2012;5,5;10;1;0;Moderada
0;7,282;8,0;8,4;7,5;7,3;7,583;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;5,8;9;1;1;Moderada
0;5,313;9,5;3,5;7,5;2,3;7,083;5,0;-2;2022;Quartzo;Menina;Escola Pública;2012;5,4;10;1;0;Moderada
0;7,285;9,5;8,9;5,0;6,9;8,0;5,0;-2;2022;Ametista;Menino;Escola Pública;2012;5,7;10;1;1;Moderada
0;6,04;9,0;7,9;6,3;3,5;6,0;5,0;-1;2022;Ágata;Menino;Escola Pública;2013;5,3;9;1;1;Moderada
0;6,026;8,0;5,1;5,0;8,0;5,833;5,0;-2;2022;Ágata;Menino;Escola Pública;2011;4,4;11;1;1;Moderada
0;7,42;10,0;8,7;7,5;7,8;7,25;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;4,2;9;1;1;Moderada
0;6,953;9,0;6,9;5,6;8,0;7,25;5,0;-2;2022;Ágata;Menino;Escola Pública;2011;5,6;11;1;1;Moderada
0;6,656;8,5;8,7;4,4;4,9;7,917;5,0;-1;2022;Ágata;Menina;Escola Pública;2013;5,6;9;1;0;Moderada
0;6,525;8,9;8,1;7,5;6,7;5,417;5,0;-1;2022;Ágata;Menino;Escola Pública;2013;3,4;9;1;1;Moderada
0;6,832;9,0;7,3;7,5;5,4;7,917;5,0;-2;2022;Ágata;Menina;Escola Pública;2012;5,6;10;1;0;Moderada
0;8,093;8,0;8,9;6,3;9,2;7,417;10,0;0;2022;Topázio;Menina;Escola Pública;2014;5,6;8;1;0;Em fase
0;5,552;9,0;4,6;7,5;4,2;6,083;5,0;-2;2022;Quartzo;Menina;Escola Pública;2012;4,3;10;1;0;Moderada
0;6,731;8,0;5,9;7,5;7,6;7,083;5,0;-1;2022;Ágata;Menina;Escola Pública;2013;5,6;9;1;0;Moderada
0;7,973;9,5;8,1;7,5;7,6;7,917;10,0;0;2022;Ametista;Menina;Escola Pública;2014;5,5;8;1;0;Em fase
0;7,41;10,0;8,1;4,4;8,1;8,333;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;5,6;9;1;0;Moderada
0;7,426;10,0;6,6;8,1;5,5;8,167;10,0;0;2022;Ametista;Menina;Escola Pública;2014;5,6;8;1;0;Em fase
0;6,931;9,5;5,9;5,6;5,6;8,0;10,0;0;2022;Ágata;Menina;Escola Pública;2014;5,2;8;1;0;Em fase
0;6,33;8,0;5,9;8,1;5,0;5,5;10,0;0;2022;Ágata;Menino;Escola Pública;2014;4,4;8;1;1;Em fase
0;6,985;10,0;7,5;7,5;4,4;6,583;10,0;0;2022;Ágata;Menina;Escola Pública;2015;5,4;7;1;0;Em fase
0;7,736;9,0;7,7;8,1;8,4;6,75;10,0;0;2022;Ametista;Menino;Escola Pública;2014;4,6;8;1;1;Em fase
0;8,244;9,5;7,3;8,1;9,1;8,167;10,0;0;2022;Topázio;Menina;Escola Pública;2014;5,7;8;1;0;Em fase
0;8,155;10,0;8,7;8,1;8,1;7,25;10,0;0;2022;Topázio;Menina;Escola Pública;2014;5,3;8;1;0;Em fase
0;7,902;10,0;8,2;8,8;8,3;8,25;5,0;-2;2022;Ametista;Menina;Escola Pública;2012;5,7;10;1;0;Moderada
0;7,151;9,0;8,5;6,9;7,3;7,083;5,0;-2;2022;Ametista;Menina;Escola Pública;2012;4,8;10;1;0;Moderada
0;7,347;9,0;7,9;8,8;7,2;7,5;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;5,5;9;1;1;Moderada
0;6,684;9,5;8,5;5,6;5,1;6,917;5,0;-1;2022;Ágata;Menina;Escola Pública;2013;5,7;9;1;0;Moderada
0;6,952;9,5;7,2;5,6;7,3;7,417;5,0;-2;2022;Ágata;Menina;Escola Pública;2012;5,6;10;1;0;Moderada
0;7,485;9,0;9,0;5,6;7,3;8,583;5,0;-2;2022;Ametista;Menina;Escola Pública;2012;5,5;10;1;0;Moderada
0;6,707;9,0;8,5;5,6;5,4;7,0;5,0;-2;2022;Ágata;Menino;Escola Pública;2012;5,7;10;1;1;Moderada
0;8,058;9,5;9,2;5,6;9,0;9,167;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;5,7;9;1;0;Moderada
0;7,227;8,5;8,1;5,6;5,7;7,5;10,0;0;2022;Ametista;Menina;Escola Pública;2014;5,6;8;1;0;Em fase
0;6,82;6,4;7,3;5,6;5,9;7,083;10,0;0;2022;Ágata;Menino;Escola Pública;2014;5,6;8;1;1;Em fase
0;7,218;8,5;9,0;5,6;7,2;7,5;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;5,7;9;1;0;Moderada
0;6,896;9,5;8,4;5,6;6,3;7,417;5,0;-2;2022;Ágata;Menina;Escola Pública;2012;4,6;10;1;0;Moderada
0;7,097;8,5;8,7;5,0;7,3;7,5;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;5,5;9;1;0;Moderada
0;6,672;10,0;7,9;5,6;4,8;7,5;5,0;-1;2022;Ágata;Menina;Escola Pública;2013;5,7;9;1;0;Moderada
0;7,742;9,5;9,7;5,6;6,2;7,5;10,0;0;2022;Ametista;Menina;Escola Pública;2014;5,5;8;1;0;Em fase
0;7,382;9,0;8,5;5,6;8,1;7,75;5,0;-1;2022;Ametista;Menino;Rede Decisão;2013;5,5;9;0;1;Moderada
0;7,656;8,0;9,1;5,6;7,2;7,417;10,0;0;2022;Ametista;Menino;Escola Pública;2014;5,5;8;1;1;Em fase
0;7,676;10,0;7,6;7,5;8,8;7,917;5,0;-2;2022;Ametista;Menina;Escola Pública;2011;5,6;11;1;0;Moderada
0;8,084;10,0;9,0;7,5;9,1;8,25;5,0;-1;2022;Topázio;Menino;Escola Pública;2013;5,6;9;1;1;Moderada
0;7,484;9,5;7,7;7,5;8,8;7,25;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;5,3;9;1;1;Moderada
0;6,344;9,5;8,9;4,4;6,8;5,167;5,0;-2;2022;Ágata;Menino;Escola Pública;2012;2,8;10;1;1;Moderada
0;5,246;8,5;5,8;7,5;3,8;6,167;5,0;-2;2022;Quartzo;Menino;Escola Pública;2011;-0,1;11;1;1;Moderada
0;8,197;10,0;9,0;7,5;9,5;8,417;5,0;-2;2022;Topázio;Menina;Escola Pública;2011;5,6;11;1;0;Moderada
0;8,481;9,5;8,6;7,5;9,1;8,417;10,0;0;2022;Topázio;Menina;Escola Pública;2014;5,6;8;1;0;Em fase
0;6,602;10,0;5,8;4,4;7,9;6,917;5,0;-1;2022;Ágata;Menino;Escola Pública;2013;5,4;9;1;1;Moderada
0;8,566;9,5;9,2;6,9;9,5;8,083;10,0;0;2022;Topázio;Menino;Escola Pública;2014;5,7;8;1;1;Em fase
0;6,976;10,0;7,9;7,5;5,7;7,25;5,0;-1;2022;Ágata;Menino;Escola Pública;2013;5,6;9;1;1;Moderada
0;8,26;9,5;9,3;7,5;9,7;8,5;5,0;-1;2022;Topázio;Menina;Escola Pública;2013;5,6;9;1;0;Moderada
0;7,911;9,0;9,1;7,5;8,1;8,333;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;6,5;9;1;1;Moderada
0;7,563;9,0;8,6;7,5;7,5;7,833;5,0;-2;2022;Ametista;Menina;Escola Pública;2012;6,3;10;1;0;Moderada
0;8,172;9,0;9,2;7,5;8,8;8,917;5,0;-2;2022;Topázio;Menino;Escola Pública;2011;6,4;11;1;1;Moderada
0;8,06;10,0;9,4;7,5;8,2;8,25;5,0;-1;2022;Topázio;Menino;Escola Pública;2013;6,4;9;1;1;Moderada
0;7,28;10,0;9,7;7,5;6,7;7,083;2,5;-3;2022;Ametista;Menino;Escola Pública;2010;5,8;12;1;1;Severa
0;7,402;9,5;9,7;7,5;6,5;7,167;5,0;-2;2022;Ametista;Menina;Escola Pública;2012;5,3;10;1;0;Moderada
0;8,004;9,0;8,8;7,5;7,5;7,667;10,0;0;2022;Ametista;Menino;Escola Pública;2014;5,6;8;1;1;Em fase
0;6,902;8,5;9,3;7,5;4,3;7,417;5,0;-1;2022;Ágata;Menino;Escola Pública;2013;6,0;9;1;1;Moderada
0;8,185;10,0;9,5;7,5;8,7;8,333;5,0;-2;2022;Topázio;Menina;Escola Pública;2011;6,3;11;1;0;Moderada
0;7,511;9,5;9,0;7,5;7,0;7,583;5,0;-2;2022;Ametista;Menino;Escola Pública;2012;5,9;10;1;1;Moderada
0;7,646;9,0;10,0;7,5;7,1;7,583;5,0;-2;2022;Ametista;Menina;Escola Pública;2012;5,6;10;1;0;Moderada
0;7,598;10,0;7,5;7,5;7,9;8,5;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;5,7;9;1;0;Moderada
0;8,143;9,5;8,9;7,5;8,3;7,333;10,0;0;2022;Topázio;Menino;Escola Pública;2015;5,4;7;1;1;Em fase
0;7,873;10,0;8,3;7,5;7,0;7,5;10,0;0;2022;Ametista;Menina;Escola Pública;2015;5,6;7;1;0;Em fase
0;6,994;9,0;5,4;7,5;9,2;7,25;5,0;-2;2022;Ágata;Menino;Escola Pública;2011;4,7;11;1;1;Moderada
0;6,922;10,0;6,8;5,0;8,1;7,083;5,0;-1;2022;Ágata;Menina;Escola Pública;2013;5,3;9;1;0;Moderada
0;7,587;10,0;7,8;7,5;6,1;7,417;10,0;0;2022;Ametista;Menina;Escola Pública;2014;5,7;8;1;0;Em fase
0;5,79;7,9;5,7;4,4;5,7;6,417;5,0;-2;2022;Quartzo;Menino;Escola Pública;2012;5,0;10;1;1;Moderada
0;3,898;0,0;4,3;4,4;1,7;6,333;5,0;-1;2022;Quartzo;Menina;Escola Pública;2013;4,9;9;1;0;Moderada
0;7,096;8,0;7,7;7,5;5,3;7,0;10,0;0;2022;Ametista;Menino;Escola Pública;2014;5,5;8;1;1;Em fase
0;7,432;10,0;6,7;7,5;7,1;8,833;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;6,6;9;1;0;Moderada
0;5,702;9,5;5,0;7,5;2,6;7,083;5,0;-2;2022;Quartzo;Menino;Escola Pública;2012;5,7;10;1;1;Moderada
0;6,955;8,0;7,6;7,5;6,9;7,167;5,0;-1;2022;Ágata;Menina;Escola Pública;2013;5,7;9;1;0;Moderada
0;7,786;10,0;8,9;7,5;8,3;7,75;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;5,5;9;1;0;Moderada
0;7,485;9,5;8,4;7,5;6,0;7,0;10,0;0;2022;Ametista;Menino;Escola Pública;2014;5,0;8;1;1;Em fase
0;6,996;9,5;5,8;7,5;6,0;6,917;10,0;0;2022;Ágata;Menino;Escola Pública;2014;5,5;8;1;1;Em fase
0;8,34;9,5;10,0;7,5;8,2;9,25;5,0;-1;2022;Topázio;Menino;Escola Pública;2013;6,5;9;1;1;Moderada
0;7,642;9,0;8,6;7,5;8,4;7,667;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;5,6;9;1;0;Moderada
0;7,004;9,0;9,5;5,6;6,1;7,167;5,0;-2;2022;Ágata;Menino;Escola Pública;2011;4,9;11;1;1;Moderada
0;7,205;8,5;9,5;7,5;3,4;7,25;10,0;0;2022;Ametista;Menino;Escola Pública;2014;5,8;8;1;1;Em fase
0;8,264;10,0;9,3;5,6;8,0;8,667;10,0;0;2022;Topázio;Menino;Rede Decisão;2014;5,1;8;0;1;Em fase
0;7,405;9,0;9,4;7,5;4,2;7,417;10,0;0;2022;Ametista;Menina;Escola Pública;2015;5,5;7;1;0;Em fase
0;7,504;9,0;8,9;7,5;7,8;7,417;5,0;-2;2022;Ametista;Menina;Escola Pública;2011;5,3;11;1;0;Moderada
0;7,507;9,5;8,7;7,5;6,5;8,5;5,0;-2;2022;Ametista;Menina;Escola Pública;2011;5,7;11;1;0;Moderada
0;7,025;9,5;8,0;7,5;6,2;7,167;5,0;-1;2022;Ágata;Menina;Escola Pública;2013;5,5;9;1;0;Moderada
0;6,894;9,5;7,6;7,5;6,0;7,333;5,0;-2;2022;Ágata;Menino;Escola Pública;2012;5,1;10;1;1;Moderada
0;7,335;9,5;8,9;7,5;4,1;7,333;10,0;0;2022;Ametista;Menina;Escola Pública;2014;5,7;8;1;0;Em fase
0;8,064;9,0;9,7;7,5;7,3;7,333;10,0;0;2022;Topázio;Menina;Escola Pública;2014;5,5;8;1;0;Em fase
0;7,232;9,5;9,3;7,5;5,4;7,667;5,0;-2;2022;Ametista;Menina;Escola Pública;2012;5,6;10;1;0;Moderada
0;7,217;9,0;8,5;7,5;7,3;7,5;5,0;-2;2022;Ametista;Menino;Escola Pública;2012;4,1;10;1;1;Moderada
0;7,049;8,0;8,3;7,5;6,3;7,667;5,0;-2;2022;Ametista;Menino;Escola Pública;2012;5,5;10;1;1;Moderada
0;7,676;8,0;9,6;7,5;7,8;7,917;5,0;-2;2022;Ametista;Menina;Escola Pública;2012;5,6;10;1;0;Moderada
0;6,818;8,0;5,4;7,5;6,1;7,5;10,0;0;2022;Ágata;Menino;Escola Pública;2014;4,7;8;1;1;Em fase
0;6,644;7,0;6,6;7,5;6,8;7,5;5,0;-1;2022;Ágata;Menino;Escola Pública;2013;5,1;9;1;1;Moderada
0;7,831;9,0;9,0;7,5;8,3;8,333;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;5,5;9;1;1;Moderada
0;6,98;10,0;7,2;7,5;6,3;7,417;5,0;-2;2022;Ágata;Menina;Escola Pública;2012;5,5;10;1;0;Moderada
0;6,848;10,0;8,4;6,3;4,8;7,667;5,0;-2;2022;Ágata;Menino;Escola Pública;2012;5,4;10;1;1;Moderada
0;8,279;9,5;9,0;7,5;8,8;7,333;10,0;0;2022;Topázio;Menino;Escola Pública;2014;5,5;8;1;1;Em fase
0;7,561;9,5;7,3;7,5;6,6;7,917;10,0;0;2022;Ametista;Menino;Escola Pública;2014;5,0;8;1;1;Em fase
0;8,121;9,5;8,7;6,3;9,0;7,5;10,0;0;2022;Topázio;Menino;Escola Pública;2014;5,0;8;1;1;Em fase
0;8,361;10,0;9,1;6,3;9,3;8,0;10,0;0;2022;Topázio;Menino;Escola Pública;2014;4,5;8;1;1;Em fase
0;7,259;10,0;6,6;6,3;6,3;7,417;10,0;0;2022;Ametista;Menino;Escola Pública;2015;5,7;7;1;1;Em fase
0;7,887;8,5;9,1;5,0;9,6;7,25;10,0;0;2022;Ametista;Menino;Escola Pública;2014;3,5;8;1;1;Em fase
0;6,575;8,9;5,7;5,6;7,3;7,667;5,0;-1;2022;Ágata;Menina;Escola Pública;2013;4,9;9;1;0;Moderada
0;7,497;9,0;8,1;5,6;7,4;7,333;10,0;0;2022;Ametista;Menino;Escola Pública;2014;4,7;8;1;1;Em fase
0;7,093;9,5;6,5;6,9;6,0;7,417;10,0;0;2022;Ametista;Menino;Escola Pública;2014;4,7;8;1;1;Em fase
0;7,592;8,9;9,0;6,9;7,5;8,417;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;5,3;9;1;1;Moderada
0;6,81;10,0;7,9;5,6;6,5;7,0;5,0;-1;2022;Ágata;Menino;Escola Pública;2013;4,7;9;1;1;Moderada
0;8,513;10,0;9,3;7,5;9,6;9,417;5,0;-1;2022;Topázio;Menina;Escola Pública;2013;6,0;9;1;0;Moderada
0;7,819;10,0;8,7;6,3;7,1;7,417;10,0;0;2022;Ametista;Menina;Escola Pública;2014;5,5;8;1;0;Em fase
0;7,483;9,5;7,3;7,5;6,2;7,5;10,0;0;2022;Ametista;Menino;Escola Pública;2015;5,8;7;1;1;Em fase
0;7,741;10,0;7,9;7,5;7,3;7,333;10,0;0;2022;Ametista;Menino;Escola Pública;2014;4,8;8;1;1;Em fase
0;7,417;9,5;10,0;6,9;6,0;7,583;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;5,6;9;1;1;Moderada
0;6,342;9,0;7,0;7,5;4,6;6,917;5,0;-2;2022;Ágata;Menino;Escola Pública;2012;4,9;10;1;1;Moderada
0;6,922;8,0;8,4;7,5;6,1;7,083;5,0;-2;2022;Ágata;Menino;Escola Pública;2012;5,6;10;1;1;Moderada
0;5,989;10,0;6,0;7,5;2,8;7,167;5,0;-2;2022;Quartzo;Menina;Escola Pública;2012;5,5;10;1;0;Moderada
0;6,799;10,0;4,4;6,9;6,0;7,333;10,0;0;2022;Ágata;Menino;Escola Pública;2014;5,6;8;1;1;Em fase
0;7,25;7,5;8,2;6,9;7,6;7,917;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;5,7;9;1;0;Moderada
0;7,776;9,5;9,6;7,5;5,4;7,5;10,0;0;2022;Ametista;Menino;Escola Pública;2014;5,8;8;1;1;Em fase
0;7,412;9,5;7,0;7,5;7,6;8,667;5,0;-2;2022;Ametista;Menina;Escola Pública;2012;5,6;10;1;0;Moderada
0;7,139;9,5;7,1;7,5;6,9;7,833;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;5,7;9;1;0;Moderada
0;8,003;9,0;8,6;7,5;7,8;7,5;10,0;0;2022;Ametista;Menina;Escola Pública;2014;5,7;8;1;0;Em fase
0;7,234;10,0;8,6;7,5;6,0;7,5;5,0;-1;2022;Ametista;Menina;Escola Pública;2013;5,6;9;1;0;Moderada
0;7,41;9,5;9,2;7,5;7,2;7,167;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;5,0;9;1;1;Moderada
0;8,179;10,0;9,2;7,5;8,8;8,833;5,0;-1;2022;Topázio;Menino;Escola Pública;2013;5,6;9;1;1;Moderada
0;7,791;10,0;9,5;7,5;7,8;7,583;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;5,6;9;1;1;Moderada
0;8,136;9,0;9,0;7,5;9,0;9,083;5,0;-1;2022;Topázio;Menino;Escola Pública;2013;5,7;9;1;1;Moderada
0;7,263;6,9;7,3;7,5;7,5;6,667;10,0;0;2022;Ametista;Menino;Escola Pública;2014;5,3;8;1;1;Em fase
0;7,665;8,5;8,3;7,5;9,2;7,583;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;5,5;9;1;1;Moderada
0;8,207;8,5;9,0;7,5;8,8;7,5;10,0;0;2022;Topázio;Menino;Escola Pública;2014;5,5;8;1;1;Em fase
0;7,461;10,0;7,4;7,5;6,3;9,417;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;5,9;9;1;1;Moderada
0;5,198;0,0;5,1;7,5;5,4;6,583;5,0;-1;2022;Quartzo;Menina;Escola Pública;2013;5,3;9;1;0;Moderada
0;7,875;9,0;8,2;7,5;7,8;7,5;10,0;0;2022;Ametista;Menino;Escola Pública;2014;5,2;8;1;1;Em fase
0;7,3;8,5;8,5;7,5;7,2;7,5;5,0;-2;2022;Ametista;Menino;Escola Pública;2011;5,6;11;1;1;Moderada
0;7,952;7,5;8,3;7,5;9,1;8,25;10,0;0;2022;Ametista;Menina;Escola Pública;2014;3,2;8;1;0;Em fase
0;8,538;8,5;9,0;7,5;9,2;8,417;10,0;0;2022;Topázio;Menina;Escola Pública;2014;6,1;8;1;0;Em fase
0;6,253;0,0;5,0;8,1;5,9;8,333;10,0;0;2022;Ágata;Menino;Escola Pública;2014;6,0;8;1;1;Em fase
0;8,491;10,0;8,8;7,5;8,7;8,417;10,0;0;2022;Topázio;Menina;Escola Pública;2014;5,6;8;1;0;Em fase
0;7,412;9,0;7,2;7,5;5,9;7,917;10,0;0;2022;Ametista;Menina;Escola Pública;2015;5,6;7;1;0;Em fase
0;6,839;7,9;8,2;4,4;7,7;7,417;5,0;-1;2022;Ágata;Menino;Escola Pública;2013;4,5;9;1;1;Moderada
0;7,488;9,5;7,0;7,5;9,0;7,833;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;5,2;9;1;1;Moderada
0;7,369;8,5;8,3;7,5;9,1;7,417;5,0;-1;2022;Ametista;Menino;Escola Pública;2013;3,1;9;1;1;Moderada
0;7,641;10,0;7,3;7,5;8,5;7,167;10,0;0;2022;Ametista;Menino;Escola Pública;2014;3,0;8;1;1;Em fase
0;7,515;9,0;7,9;7,5;8,3;6,583;10,0;0;2022;Ametista;Menino;Escola Pública;2014;3,1;8;1;1;Em fase
0;5,666;9,0;6,8;5,0;2,1;5,5;10,0;0;2022;Quartzo;Menina;Escola Pública;2015;3,9;7;1;0;Em fase
0;8,616;10,0;9,6;7,5;8,5;8,5;10,0;0;2022;Topázio;Menina;Escola Pública;2014;5,5;8;1;0;Em fase
0;8,098;8,0;9,0;7,5;9,3;7,167;10,0;0;2022;Topázio;Menina;Escola Pública;2014;4,5;8;1;0;Em fase
0;8,453;10,0;9,6;7,5;9,7;9,0;5,0;-1;2022;Topázio;Menina;Escola Pública;2013;5,4;9;1;0;Moderada
0;8,398;10,0;9,1;7,5;8,4;8,0;10,0;0;2022;Topázio;Menino;Escola Pública;2015;5,5;7;1;1;Em fase
0;8,154;8,5;8,9;7,5;9,5;9,083;5,0;-1;2022;Topázio;Menina;Escola Pública;2013;5,6;9;1;0;Moderada
0;7,523;10,0;7,1;5,6;7,7;7,333;10,0;0;2022;Ametista;Menino;Escola Pública;2015;5,4;7;1;1;Em fase
0;8,325;8,5;8,7;7,5;8,9;8,25;10,0;0;2022;Topázio;Menina;Escola Pública;2015;5,5;7;1;0;Em fase
0;8,136;9,5;8,5;7,5;8,1;7,75;10,0;0;2022;Topázio;Menino;Escola Pública;2015;5,7;7;1;1;Em fase
0;9,31095;9,5;10,0;8,13;9,6;8,92;10,0;0;2023;Topázio;Feminino;Pública;2015;8,4;8;1;0;Em fase
0;8,2212;8,5;9,1;8,14;8,9;8,585;5,0;-1;2023;Topázio;Masculino;Pública;2014;7,5;9;1;1;Moderada
0;5,92975;0,0;7,6;3,14;6,3;6,26;10,0;0;2023;Quartzo;Masculino;Pública;2016;5,9;7;1;1;Em fase
0;7,034;0,0;7,6;8,14;6,3;8,5;10,0;0;2023;Ametista;Feminino;Pública;2015;7,5;8;1;0;Em fase
0;8,1552;8,5;8,7;7,52;7,4;7,915;10,0;0;2023;Topázio;Masculino;Pública;2014;7,5;9;1;1;Em fase
0;7,679;0,0;8,3;8,76;8,6;8,415;10,0;0;2023;Ametista;Feminino;Pública;2016;7,5;7;1;0;Em fase
0;8,6992;9,0;8,6;8,76;8,9;8,415;10,0;0;2023;Topázio;Masculino;Pública;2015;7,5;8;1;1;Em fase
0;8,63895;10,0;9,5;8,76;7,1;8,67;10,0;0;2023;Topázio;Masculino;Pública;2015;7,2;8;1;1;Em fase
0;9,2587;9,0;10,0;8,76;9,6;8,75;10,0;0;2023;Topázio;Feminino;Pública;2015;8,1;8;1;0;Em fase
0;4,909;0,0;8,5;8,76;1,5;5,165;5,0;-1;2023;Quartzo;Feminino;Pública;2014;5,0;9;1;0;Moderada
0;6,8617;9,0;9,5;3,76;6,9;6,84;5,0;-1;2023;Agata;Masculino;Pública;2014;4,4;9;1;1;Moderada
0;5,267;0,0;6,7;2,52;4,3;8,5;5,0;-2;2023;Quartzo;Feminino;Pública;2013;6,2;10;1;0;Moderada
0;7,8012;8,5;9,7;7,52;7,0;8,67;5,0;-2;2023;Ametista;Feminino;Pública;2012;6,2;11;1;0;Moderada
0;5,811;0,0;8,2;7,52;4,8;6,67;5,0;-1;2023;Quartzo;Masculino;Pública;2013;6,2;10;1;1;Moderada
0;8,2712;9,5;9,5;7,52;7,3;9,845;5,0;-1;2023;Topázio;Masculino;Pública;2014;7,5;9;1;1;Moderada
0;8,6492;10,0;9,4;7,52;7,5;8,835;10,0;0;2023;Topázio;Masculino;Pública;2015;7,5;8;1;1;Em fase
0;7,4722;9,5;9,5;7,52;6,9;7,5;5,0;-1;2023;Ametista;Masculino;Pública;2014;5,0;9;1;1;Moderada
0;6,24;0,0;9,5;2,52;8,1;7,34;5,0;-2;2023;Agata;Masculino;Pública;2013;5,0;10;1;1;Moderada
0;6,8225;0,0;9,8;2,52;8,2;8,915;5,0;-1;2023;Agata;Feminino;Pública;2014;6,9;9;1;0;Moderada
0;6,724;0,0;9,4;2,52;6,3;8,585;10,0;0;2023;Agata;Feminino;Pública;2015;6,2;8;1;0;Em fase
0;7,7322;10,0;8,9;7,52;7,3;6,25;10,0;0;2023;Ametista;Masculino;Pública;2015;5,0;8;1;1;Em fase
